wl,xyln1b,fchi1b,xyln2b,xyln3b,anom1b,anom2b,atki1b,atki2b,fchi2b,gray1b,gray2b,mcla1b,rayn1b,rayn2b,rpan1b,rpmm1b,rpmt1b,aurs2b,aurs1b,clor1b,clor2b,conc1b,conc2b,hirs1b,hirs2b,prsi1b,prsi2b,prsi3b,mclm1b,mclm2b,narm1b,narm2b,smgd1b,smgd2b,pali1b,pali2b,ocul1b,ocul2b,tars1b,vrid1b,vrid2b,opal1b,rose1b,lats1b,lats2b,pvul1b,pvul2b,ecry1b,ecry2b,poro1b,poro2b,ppsi1b,ppsi2b,tars2b,oliv2b,oliv1b
702,33.7536,1.2844,1.5476,1.5036,33.8672,20.5412,14.3056,3.4912,9.1904,6.2236,5.882,5.796,16.3868,22.4028,3.1816,6.398,12.0856,18.034,17.4724,32.9168,10.5096,47.2696,32.0644,27.7548,23.8792,1.4412,2.1648,1.5724,6.0136,7.8416,10.2624,15.4836,18.714,11.2488,8.6268,10.4784,29.19,28.3812,14.652,26.4092,4.7628,22.042,14.1064,14.6252,13.5968,28.1724,34.062,27.2968,21.8368,22.6156,5.9044,17.7048,21.2148,12.3344,13.9328,39.9372
704,34.482,1.33,1.5944,1.5728,34.254,20.7056,14.5248,3.5872,9.3816,6.2852,5.9404,5.8244,16.6264,22.6288,3.2772,6.5508,12.324,17.9792,17.3188,33.0164,10.5552,47.3448,32.1484,27.86,23.9312,1.4868,2.2184,1.6144,6.0352,7.8752,10.2904,15.514,18.88,11.3536,8.67,10.5276,29.312,28.4628,14.7176,26.5184,4.8064,22.1732,14.1584,14.4796,13.448,28.3272,34.0408,27.6248,22.1004,22.6944,5.9444,17.9084,21.4348,12.3928,14.11,40.1412
706,35.0936,1.3772,1.6392,1.6384,34.634,20.8632,14.7396,3.6828,9.5708,6.3456,5.9964,5.8516,16.864,22.8488,3.3724,6.7032,12.5628,17.944,17.1752,33.1048,10.598,47.406,32.2228,27.9508,23.9764,1.5268,2.2676,1.652,6.0524,7.9052,10.312,15.5344,19.0356,11.4512,8.7068,10.5688,29.4124,28.5288,14.7752,26.6184,4.8464,22.2964,14.2048,14.3156,13.3044,28.4336,34.0308,27.9404,22.3476,22.7628,5.9792,18.0824,21.6224,12.444,14.2784,40.332
708,35.6212,1.4264,1.6812,1.6992,35.0148,21.0428,14.96,3.7804,9.768,6.4048,6.0516,5.878,17.1156,23.0796,3.4712,6.8568,12.8012,17.926,17.062,33.1996,10.634,47.4676,32.2752,28.0336,24.0328,1.562,2.3124,1.6856,6.0684,7.9344,10.3324,15.554,19.1836,11.5508,8.7388,10.6048,29.5028,28.6024,14.8232,26.7204,4.8844,22.418,14.256,14.1432,13.1656,28.524,34.068,28.2496,22.588,22.8196,6.0092,18.2412,21.7888,12.4856,14.39,40.4616
710,36.0876,1.4792,1.7216,1.7564,35.4032,21.2448,15.1896,3.8828,9.972,6.4672,6.108,5.9076,17.382,23.3232,3.5764,7.0168,13.0424,17.898,16.9732,33.31,10.6692,47.5404,32.3224,28.1256,24.1012,1.596,2.3544,1.718,6.0896,7.966,10.3568,15.5788,19.3352,11.6548,8.7724,10.6432,29.6,28.6888,14.8716,26.8272,4.9232,22.542,14.3104,13.9756,13.0448,28.6128,34.1512,28.566,22.8312,22.8792,6.0388,18.3968,21.946,12.5272,14.462,40.55
712,36.4992,1.5348,1.7592,1.8108,35.7988,21.4544,15.4244,3.9868,10.174,6.53,6.1652,5.9376,17.6488,23.5656,3.684,7.1796,13.286,17.8308,16.8856,33.4308,10.7096,47.62,32.3808,28.2264,24.17,1.6284,2.3936,1.7484,6.1128,8,10.3836,15.6048,19.4908,11.7592,8.8056,10.6828,29.6956,28.7768,14.9228,26.9324,4.96,22.6632,14.3652,13.8136,12.9452,28.6976,34.2464,28.886,23.07,22.9428,6.0696,18.5432,22.0916,12.5716,14.5248,40.6284
714,36.8596,1.59,1.792,1.8616,36.196,21.6572,15.6604,4.0908,10.37,6.592,6.2212,5.9672,17.9092,23.8024,3.7912,7.342,13.53,17.7176,16.7828,33.5552,10.754,47.7068,32.4544,28.3248,24.2336,1.6588,2.4292,1.776,6.1376,8.0344,10.4112,15.6276,19.6448,11.8608,8.8412,10.7232,29.7876,28.8576,14.9788,27.0368,4.9972,22.78,14.4192,13.6588,12.8652,28.7788,34.3236,29.2008,23.3004,23.0064,6.102,18.6804,22.2288,12.6216,14.6052,40.7212
716,37.1776,1.6436,1.8228,1.9092,36.584,21.844,15.8932,4.1952,10.56,6.6544,6.2792,5.9976,18.1668,24.0408,3.8984,7.5064,13.7772,17.5768,16.6652,33.674,10.8024,47.798,32.542,28.424,24.2912,1.6884,2.4624,1.802,6.1636,8.07,10.4396,15.6492,19.8036,11.962,8.8832,10.7712,29.8836,28.9332,15.0436,27.144,5.0372,22.898,14.4744,13.5196,12.8104,28.86,34.3816,29.522,23.5288,23.0796,6.1384,18.816,22.3596,12.68,14.7124,40.8344
718,37.4592,1.6984,1.8528,1.956,36.9668,22.024,16.1228,4.3,10.746,6.716,6.3364,6.028,18.4196,24.2732,4.0068,7.672,14.0268,17.4348,16.5448,33.7832,10.8528,47.8944,32.6372,28.5268,24.344,1.716,2.4932,1.8264,6.1892,8.1056,10.4656,15.6724,19.9668,12.0628,8.9268,10.8232,29.9816,29.0048,15.1124,27.2508,5.078,23.016,14.5276,13.3952,12.78,28.9408,34.428,29.854,23.7584,23.1652,6.1772,18.948,22.4844,12.7416,14.8264,40.95
720,37.7048,1.7536,1.8808,2.0016,37.3384,22.1956,16.3468,4.4032,10.9284,6.774,6.39,6.0572,18.664,24.4948,4.114,7.8356,14.2732,17.3088,16.4288,33.8848,10.9004,47.976,32.7228,28.6244,24.3976,1.7404,2.5216,1.848,6.2128,8.1396,10.488,15.6904,20.1228,12.1592,8.968,10.8708,30.07,29.0636,15.1792,27.3584,5.118,23.132,14.5808,13.2788,12.764,29.0132,34.47,30.1848,23.9836,23.2492,6.2164,19.0704,22.5972,12.8012,14.94,41.0612
722,37.9108,1.808,1.9072,2.0444,37.6956,22.3584,16.5668,4.5068,11.1136,6.8316,6.442,6.0864,18.9084,24.718,4.2208,7.9984,14.5152,17.2096,16.326,33.9784,10.9412,48.0456,32.7948,28.7112,24.4532,1.7616,2.5476,1.8668,6.2344,8.1708,10.5056,15.7024,20.27,12.252,9.0068,10.9148,30.1492,29.112,15.2392,27.4668,5.1576,23.2464,14.6348,13.1668,12.7576,29.0652,34.524,30.506,24.2028,23.3244,6.2528,19.1832,22.6952,12.8532,15.0472,41.1668
724,38.084,1.8636,1.9336,2.0856,38.0532,22.53,16.79,4.6108,11.304,6.8872,6.4936,6.1148,19.158,24.9448,4.3284,8.1628,14.7564,17.1388,16.2452,34.0692,10.9776,48.1092,32.8512,28.7936,24.5088,1.7812,2.5696,1.8836,6.2548,8.1996,10.5176,15.7132,20.4112,12.3432,9.0416,10.9536,30.2192,29.166,15.2896,27.5756,5.1948,23.3604,14.6916,13.0612,12.7576,29.084,34.6028,30.8172,24.4164,23.3904,6.284,19.2864,22.7804,12.898,15.1264,41.2536
726,38.2392,1.922,1.9592,2.1256,38.4176,22.716,17.0184,4.7148,11.4988,6.94,6.5416,6.1408,19.4048,25.1684,4.438,8.3272,14.9936,17.0816,16.1832,34.1664,11.0088,48.172,32.892,28.8696,24.5632,1.796,2.588,1.898,6.272,8.2256,10.5248,15.7236,20.5456,12.4308,9.0724,10.9852,30.2784,29.2212,15.3336,27.6748,5.228,23.47,14.7448,12.9616,12.7612,29.0568,34.7076,31.11,24.6204,23.4432,6.3108,19.3784,22.8544,12.9352,15.1724,41.32
728,38.3812,1.982,1.982,2.162,38.7764,22.9056,17.2464,4.8184,11.6944,6.9888,6.5844,6.1644,19.6484,25.3884,4.5472,8.4904,15.2272,17.022,16.1284,34.268,11.0396,48.2348,32.93,28.9384,24.6188,1.8096,2.606,1.9112,6.2876,8.2512,10.5316,15.732,20.6752,12.5172,9.1008,11.0148,30.3328,29.2736,15.372,27.7644,5.2576,23.5728,14.7972,12.8696,12.7672,28.982,34.834,31.3872,24.8164,23.4852,6.3336,19.4632,22.9216,12.9696,15.2084,41.3776
730,38.5128,2.0416,2.004,2.1964,39.1308,23.0912,17.4736,4.9232,11.8896,7.038,6.6284,6.1868,19.8928,25.6096,4.6584,8.6536,15.4636,16.956,16.0832,34.3676,11.072,48.2996,32.9724,29.0036,24.6732,1.8236,2.6232,1.924,6.304,8.2764,10.5404,15.7416,20.8056,12.6044,9.13,11.0456,30.3908,29.3276,15.4088,27.8508,5.2876,23.674,14.8528,12.7904,12.784,28.87,34.9724,31.66,25.0132,23.5304,6.3572,19.5468,22.9888,13.0068,15.2516,41.4444
732,38.6404,2.1032,2.028,2.2328,39.4876,23.2724,17.7,5.03,12.0808,7.0888,6.676,6.2124,20.1376,25.8288,4.772,8.8212,15.7052,16.8828,16.0432,34.4612,11.1064,48.3636,33.0196,29.0708,24.7216,1.838,2.6396,1.938,6.3208,8.3032,10.5504,15.7544,20.9388,12.6916,9.162,11.08,30.4548,29.3784,15.4516,27.9368,5.3208,23.7748,14.9088,12.7272,12.8156,28.7312,35.1008,31.9332,25.2132,23.5848,6.384,19.6308,23.0596,13.0516,15.3096,41.5236
734,38.7572,2.1648,2.0524,2.27,39.8316,23.4412,17.9208,5.1388,12.27,7.1408,6.724,6.238,20.3804,26.0432,4.8864,8.9904,15.9472,16.8084,16.0068,34.55,11.1404,48.4204,33.07,29.132,24.7652,1.8504,2.6556,1.9516,6.3356,8.3312,10.5612,15.7676,21.0716,12.7768,9.1956,11.1176,30.5192,29.4212,15.4992,28.0168,5.3548,23.8724,14.962,12.6776,12.8572,28.5836,35.21,32.2088,25.4172,23.644,6.4148,19.7148,23.1244,13.0964,15.3796,41.6044
736,38.8644,2.2252,2.0748,2.3048,40.1616,23.6012,18.1372,5.2488,12.458,7.1928,6.772,6.2656,20.6264,26.2564,4.9996,9.1592,16.1924,16.75,15.9828,34.6404,11.1764,48.4724,33.1292,29.1944,24.8084,1.8632,2.6708,1.9652,6.3528,8.3596,10.572,15.7832,21.2044,12.8628,9.228,11.1564,30.58,29.458,15.5464,28.1032,5.388,23.9712,15.0188,12.64,12.906,28.4456,35.3056,32.49,25.6256,23.7068,6.4452,19.7996,23.1828,13.1392,15.4608,41.6836
738,38.968,2.2852,2.0976,2.34,40.4956,23.756,18.3564,5.3604,12.644,7.2452,6.8228,6.2944,20.872,26.4692,5.116,9.3308,16.444,16.7136,15.9752,34.734,11.2152,48.5272,33.1964,29.2656,24.8524,1.8772,2.6856,1.9776,6.372,8.388,10.5848,15.802,21.3376,12.9476,9.2616,11.1952,30.6392,29.4932,15.5992,28.1988,5.4248,24.076,15.0816,12.6144,12.9652,28.3284,35.3904,32.7688,25.8396,23.7744,6.4776,19.8836,23.2416,13.1864,15.5496,41.7684
740,39.0656,2.3472,2.1208,2.3756,40.8372,23.912,18.5784,5.4716,12.8264,7.2956,6.8704,6.3224,21.1124,26.6768,5.2332,9.5076,16.6964,16.7004,15.9768,34.8216,11.2552,48.586,33.2668,29.3392,24.896,1.8892,2.7004,1.9892,6.3916,8.4176,10.598,15.8236,21.468,13.0296,9.2964,11.2352,30.6972,29.5312,15.658,28.2912,5.4604,24.178,15.1452,12.5984,13.0292,28.2404,35.4764,33.0408,26.0564,23.8396,6.51,19.9644,23.3,13.2356,15.636,41.8484
742,39.1596,2.4104,2.1444,2.41,41.176,24.072,18.8028,5.5812,13.0096,7.344,6.9144,6.3472,21.3488,26.8804,5.3484,9.6824,16.9472,16.7116,15.9888,34.912,11.2944,48.6488,33.3352,29.408,24.9364,1.898,2.7116,1.9972,6.4108,8.4452,10.6088,15.8464,21.5928,13.1088,9.3328,11.276,30.7564,29.5768,15.7172,28.3756,5.4904,24.2724,15.2092,12.5892,13.0908,28.1832,35.5836,33.3052,26.2716,23.898,6.5404,20.0396,23.3524,13.2812,15.7152,41.922
744,39.2588,2.4768,2.1676,2.4436,41.5148,24.2344,19.0272,5.6884,13.1912,7.3904,6.9564,6.3724,21.5832,27.0848,5.4632,9.8548,17.1976,16.734,16.0084,35.0056,11.3332,48.7236,33.4044,29.48,24.9796,1.9056,2.7212,2.0044,6.4308,8.4716,10.6196,15.8696,21.716,13.186,9.3688,11.316,30.8188,29.6236,15.7732,28.4624,5.52,24.3664,15.2772,12.5836,13.1492,28.148,35.7172,33.5576,26.4804,23.9504,6.5692,20.1096,23.4052,13.3284,15.788,41.998
746,39.3476,2.5444,2.1912,2.4772,41.8468,24.392,19.2468,5.796,13.3692,7.4344,6.9972,6.3932,21.8108,27.2828,5.5812,10.0272,17.4412,16.7444,16.0188,35.0804,11.3704,48.7992,33.4708,29.552,25.0236,1.9148,2.7332,2.0136,6.45,8.4984,10.6328,15.8924,21.834,13.2612,9.4032,11.35,30.8744,29.6672,15.8216,28.5444,5.5504,24.454,15.34,12.5748,13.202,28.118,35.8604,33.7936,26.6796,23.996,6.5956,20.1724,23.4572,13.3756,15.8532,42.0752
748,39.41384615,2.615769231,2.215,2.511923077,42.19461538,24.55653846,19.48,5.912692308,13.56269231,7.479615385,7.037307692,6.412692308,22.05692308,27.49346154,5.708846154,10.21384615,17.70153846,16.72923077,16.005,35.14269231,11.39961538,48.84846154,33.51384615,29.61269231,25.06115385,1.924615385,2.743846154,2.023076923,6.466538462,8.522692308,10.63884615,15.91884615,21.95423077,13.33769231,9.433076923,11.37576923,30.91346154,29.69923077,15.86076923,28.61192308,5.577692308,24.52961538,15.38461538,12.55423077,13.24153846,28.06115385,36.00153846,34.03538462,26.87423077,24.03,6.619230769,20.23307692,23.49807692,13.41307692,15.90769231,42.14692308
750,39.45923077,2.678846154,2.233461538,2.540769231,42.50461538,24.70076923,19.68923077,6.016153846,13.735,7.516153846,7.069230769,6.429615385,22.27576923,27.67807692,5.822307692,10.38038462,17.93461538,16.69346154,15.97192308,35.20192308,11.41884615,48.87346154,33.53423077,29.65153846,25.08615385,1.932307692,2.750769231,2.029615385,6.476923077,8.538846154,10.63884615,15.93769231,22.05076923,13.40115385,9.452307692,11.39038462,30.92653846,29.71692308,15.88653846,28.66076923,5.599615385,24.58538462,15.405,12.52884615,13.26,27.97115385,36.09923077,34.23769231,27.03230769,24.05153846,6.639230769,20.28076923,23.52384615,13.43769231,15.94423077,42.20076923
752,39.5,2.742307692,2.248846154,2.569230769,42.80384615,24.84038462,19.89384615,6.116538462,13.90230769,7.55,7.099230769,6.443846154,22.48961538,27.85807692,5.934230769,10.545,18.16423077,16.63961538,15.92615385,35.25615385,11.43653846,48.895,33.55153846,29.68384615,25.11115385,1.938846154,2.757692308,2.036153846,6.485384615,8.552692308,10.64,15.95076923,22.13769231,13.45961538,9.468461538,11.40038462,30.92653846,29.73115385,15.90769231,28.70384615,5.621538462,24.63346154,15.41153846,12.50461538,13.27230769,27.84730769,36.16615385,34.435,27.18461538,24.07346154,6.658846154,20.32923077,23.54576923,13.46192308,15.97384615,42.24576923
754,39.53692308,2.805384615,2.263461538,2.596153846,43.09576923,24.97769231,20.09923077,6.219615385,14.07115385,7.584230769,7.130384615,6.458846154,22.70423077,28.03730769,6.048461538,10.71076923,18.39538462,16.58884615,15.87846154,35.30307692,11.45769231,48.91153846,33.57230769,29.71846154,25.13730769,1.945384615,2.766153846,2.042692308,6.493461538,8.566538462,10.64230769,15.96807692,22.22423077,13.51923077,9.486153846,11.41346154,30.92653846,29.74769231,15.93115385,28.74961538,5.644230769,24.68115385,15.41923077,12.49038462,13.29461538,27.71153846,36.22653846,34.63923077,27.34423077,24.10653846,6.679230769,20.38461538,23.56923077,13.48846154,16.00692308,42.29
756,39.58307692,2.868846154,2.276923077,2.624615385,43.39884615,25.12307692,20.31423077,6.323076923,14.245,7.621153846,7.164230769,6.478846154,22.92576923,28.22423077,6.164230769,10.87923077,18.63153846,16.56230769,15.84461538,35.36538462,11.48269231,48.93384615,33.59961538,29.76038462,25.17076923,1.951538462,2.773076923,2.047307692,6.504230769,8.583461538,10.64807692,15.99615385,22.31961538,13.58384615,9.508846154,11.43692308,30.94153846,29.77076923,15.96576923,28.80461538,5.668461538,24.73769231,15.44346154,12.49269231,13.33423077,27.58346154,36.30615385,34.85,27.51884615,24.14884615,6.704615385,20.44653846,23.60269231,13.52076923,16.04153846,42.33461538
758,39.6512,2.9452,2.292,2.6584,43.7372,25.3016,20.5568,6.4364,14.4416,7.6612,7.2008,6.5,23.1724,28.4304,6.2944,11.0664,18.8872,16.5708,15.8408,35.4596,11.5128,48.9748,33.6292,29.8048,25.2204,1.9564,2.7792,2.052,6.5176,8.604,10.6604,16.032,22.426,13.6596,9.5352,11.4664,30.9672,29.8116,16.0044,28.8732,5.6944,24.8076,15.5008,12.5108,13.3964,27.4712,36.4392,35.0756,27.73,24.1924,6.7312,20.516,23.6416,13.5564,16.06,42.3664
760,39.7284,3.0196,2.3064,2.692,44.0456,25.4872,20.7796,6.5416,14.6308,7.6992,7.2348,6.5188,23.4084,28.6248,6.4172,11.238,19.1208,16.6288,15.8836,35.5656,11.5448,49.0328,33.6604,29.848,25.278,1.9612,2.784,2.0576,6.5312,8.626,10.6756,16.0804,22.5344,13.7376,9.5636,11.4964,31.006,29.8656,16.0388,28.9452,5.7196,24.8832,15.5944,12.5448,13.4832,27.4308,36.6372,35.2844,27.9436,24.2324,6.7512,20.584,23.6808,13.5888,16.0544,42.382
762,39.814,3.0936,2.324,2.7264,44.366,25.6744,21.0072,6.6528,14.8248,7.742,7.2736,6.5452,23.6508,28.8272,6.5436,11.4136,19.364,16.7108,15.9488,35.6836,11.5808,49.1032,33.7088,29.9088,25.3364,1.9684,2.7892,2.0652,6.5472,8.6516,10.6956,16.1448,22.6536,13.8204,9.5984,11.5352,31.0632,29.9208,16.0836,29.0388,5.752,24.9824,15.722,12.6016,13.6052,27.4492,36.906,35.5092,28.1776,24.2892,6.7784,20.6648,23.7348,13.6308,16.0696,42.4188
764,39.9056,3.1664,2.3456,2.7632,44.6868,25.8436,21.2324,6.7632,15.0096,7.7864,7.3148,6.5752,23.8812,29.024,6.6676,11.5924,19.6116,16.79,16.018,35.8016,11.6212,49.1784,33.7756,29.98,25.386,1.9772,2.794,2.0736,6.5672,8.68,10.7224,16.2128,22.7736,13.9,9.6392,11.5776,31.1268,29.968,16.1432,29.1412,5.7872,25.092,15.866,12.672,13.7524,27.5088,37.22,35.7368,28.4176,24.3564,6.8116,20.7496,23.7944,13.6828,16.1292,42.486
766,39.9952,3.2396,2.3672,2.7972,44.9844,25.9908,21.4476,6.8728,15.1832,7.828,7.3532,6.6024,24.0956,29.2104,6.788,11.7708,19.8588,16.8552,16.0844,35.9024,11.6588,49.2416,33.8404,30.044,25.426,1.9864,2.8012,2.0836,6.5868,8.7052,10.7536,16.2772,22.8852,13.9732,9.6772,11.612,31.1764,30.0076,16.2032,29.2364,5.8212,25.1956,16.0124,12.7424,13.9104,27.6008,37.5572,35.9544,28.6464,24.4208,6.8456,20.8292,23.8412,13.7308,16.2148,42.5676
768,40.0788,3.3068,2.3888,2.8284,45.2688,26.1144,21.658,6.9844,15.3496,7.8728,7.3932,6.6304,24.3004,29.3948,6.9056,11.9508,20.1092,16.8988,16.138,35.98,11.7,49.304,33.922,30.1116,25.456,1.9952,2.8128,2.096,6.6072,8.7324,10.792,16.3436,22.9948,14.0404,9.7176,11.6468,31.224,30.038,16.2664,29.328,5.856,25.2984,16.156,12.816,14.0812,27.7132,37.898,36.1716,28.8672,24.4944,6.8816,20.9048,23.8908,13.7856,16.3356,42.6784
770,40.1448,3.3708,2.4108,2.8572,45.5436,26.214,21.8604,7.0948,15.5076,7.9184,7.436,6.6576,24.4944,29.5772,7.0208,12.1308,20.3564,16.9156,16.174,36.0352,11.7404,49.3572,34.0088,30.182,25.4796,2.0036,2.824,2.1084,6.6272,8.7604,10.834,16.4056,23.0956,14.1028,9.7604,11.6852,31.2724,30.0588,16.332,29.4096,5.8896,25.3932,16.2924,12.892,14.2628,27.8376,38.2232,36.3872,29.0808,24.5708,6.9196,20.9772,23.9364,13.8448,16.4848,42.8032
772,40.19346154,3.441923077,2.429615385,2.884615385,45.82846154,26.31884615,22.07346154,7.209230769,15.67923077,7.960769231,7.475,6.679230769,24.70153846,29.76653846,7.150384615,12.32884615,20.61615385,16.92307692,16.20653846,36.07769231,11.77730769,49.39076923,34.07769231,30.23923077,25.50461538,2.011153846,2.833846154,2.120384615,6.645769231,8.786153846,10.87538462,16.46653846,23.19653846,14.16884615,9.798076923,11.71769231,31.30576923,30.085,16.39153846,29.47692308,5.92,25.47923077,16.43884615,12.96538462,14.45884615,27.98076923,38.55,36.595,29.29538462,24.62730769,6.952692308,21.03923077,23.96653846,13.89730769,16.61730769,42.90230769
774,40.22692308,3.507307692,2.443076923,2.905384615,46.08423077,26.43038462,22.26653846,7.312692308,15.83884615,7.995769231,7.505,6.693076923,24.89384615,29.935,7.27,12.50653846,20.84461538,16.93576923,16.24,36.11346154,11.80423077,49.41076923,34.11961538,30.27769231,25.53,2.017307692,2.843076923,2.129615385,6.661923077,8.806538462,10.91076923,16.52269231,23.27923077,14.22538462,9.825384615,11.74038462,31.32769231,30.11269231,16.43307692,29.52692308,5.943846154,25.54923077,16.57115385,13.02461538,14.63038462,28.105,38.82615385,36.76,29.47846154,24.65884615,6.975,21.08538462,23.98846154,13.93307692,16.69230769,42.95730769
776,40.25,3.572692308,2.458076923,2.928846154,46.34884615,26.555,22.45961538,7.413846154,16.00076923,8.028846154,7.533461538,6.708461538,25.09115385,30.10153846,7.388846154,12.67961538,21.06923077,16.95307692,16.27615385,36.16230769,11.83038462,49.43807692,34.15884615,30.31038462,25.55538462,2.020384615,2.848076923,2.133846154,6.674615385,8.825,10.94307692,16.57961538,23.35653846,14.27884615,9.853461538,11.76384615,31.35384615,30.14115385,16.46923077,29.57192308,5.964230769,25.61730769,16.70346154,13.08653846,14.805,28.22076923,39.09076923,36.92423077,29.66269231,24.68846154,6.992692308,21.13230769,24.01,13.96615385,16.745,42.99769231
778,40.26153846,3.638461538,2.473846154,2.953076923,46.61769231,26.68423077,22.65192308,7.514615385,16.16038462,8.058846154,7.560384615,6.723846154,25.28692308,30.265,7.509615385,12.85192308,21.29538462,16.97653846,16.31576923,36.22153846,11.85615385,49.47307692,34.19884615,30.33538462,25.57961538,2.022692308,2.848461538,2.135384615,6.684230769,8.839230769,10.97115385,16.63615385,23.43307692,14.33423077,9.879615385,11.78769231,31.37576923,30.17384615,16.50692308,29.61884615,5.985384615,25.68307692,16.84153846,13.15538462,14.98615385,28.33153846,39.35,37.09307692,29.84807692,24.72153846,7.011153846,21.18384615,24.02807692,13.99730769,16.79153846,43.03192308
780,40.27384615,3.703076923,2.489230769,2.978461538,46.88615385,26.81615385,22.85038462,7.617307692,16.32192308,8.088461538,7.585,6.74,25.48192308,30.42423077,7.631153846,13.02423077,21.52384615,17.00730769,16.36076923,36.28615385,11.88384615,49.50961538,34.24269231,30.36,25.6,2.025384615,2.850384615,2.136538462,6.692692308,8.851153846,11,16.69384615,23.51346154,14.38961538,9.903846154,11.80923077,31.39346154,30.20769231,16.54769231,29.67230769,6.008076923,25.74846154,16.98807692,13.22884615,15.17153846,28.43038462,39.61192308,37.25692308,30.03076923,24.75461538,7.030769231,21.23615385,24.05076923,14.02923077,16.83461538,43.06769231
782,40.298,3.7732,2.5072,3.008,47.1708,26.9636,23.0688,7.73,16.4984,8.1192,7.6108,6.756,25.6944,30.6012,7.7616,13.208,21.7752,17.0428,16.4156,36.3624,11.9132,49.5432,34.2864,30.3884,25.6236,2.03,2.8556,2.1388,6.704,8.8656,11.0368,16.7556,23.5936,14.4444,9.9304,11.8296,31.41,30.2312,16.5884,29.7316,6.0296,25.8176,17.1548,13.31,15.3712,28.526,39.9144,37.4244,30.2288,24.7888,7.0488,21.2924,24.078,14.0616,16.8756,43.1096
784,40.3172,3.8376,2.5228,3.0356,47.416,27.094,23.262,7.8296,16.6604,8.1448,7.6316,6.7696,25.8848,30.7624,7.8776,13.3704,21.9964,17.0704,16.4692,36.4304,11.9328,49.5584,34.3052,30.406,25.6516,2.0324,2.8568,2.1416,6.708,8.8752,11.0712,16.8088,23.66,14.4924,9.952,11.8428,31.4128,30.2504,16.616,29.7848,6.0464,25.8768,17.3144,13.3828,15.5412,28.612,40.222,37.5716,30.4052,24.8164,7.0644,21.3412,24.0956,14.0896,16.8972,43.1416
786,40.34423077,3.91,2.537307692,3.061923077,47.69115385,27.24076923,23.48115385,7.940384615,16.84153846,8.175,7.656923077,6.784230769,26.09230769,30.935,8.004615385,13.55076923,22.23538462,17.09807692,16.53576923,36.50269231,11.95269231,49.56730769,34.32,30.42730769,25.68692308,2.035769231,2.857692308,2.148846154,6.712692308,8.883846154,11.11038462,16.87192308,23.735,14.54884615,9.975384615,11.85576923,31.41,30.28346154,16.64423077,29.85076923,6.067692308,25.94346154,17.50461538,13.46769231,15.70846154,28.71461538,40.59576923,37.73,30.59576923,24.84730769,7.084230769,21.39346154,24.11961538,14.12461538,16.91730769,43.17846154
788,40.39,3.977692308,2.550769231,3.086153846,47.94,27.37038462,23.68153846,8.040384615,17.00346154,8.203461538,7.682692308,6.8,26.28192308,31.09,8.119615385,13.71538462,22.455,17.12076923,16.6,36.57192308,11.975,49.58230769,34.34038462,30.46115385,25.71884615,2.042692308,2.863076923,2.154615385,6.721538462,8.897692308,11.15153846,16.93153846,23.80576923,14.60269231,9.997307692,11.87269231,31.41346154,30.31423077,16.67269231,29.91423077,6.087692308,26.01,17.68653846,13.54961538,15.83923077,28.82038462,40.95346154,37.87615385,30.76846154,24.87730769,7.105384615,21.44346154,24.14846154,14.16,16.94846154,43.21807692
790,40.44423077,4.046538462,2.562692308,3.109615385,48.17923077,27.495,23.87615385,8.137307692,17.16115385,8.230384615,7.709230769,6.815,26.47076923,31.24653846,8.235384615,13.87923077,22.67423077,17.14423077,16.67,36.63769231,11.99692308,49.60615385,34.36153846,30.49423077,25.75076923,2.051153846,2.868846154,2.158846154,6.732307692,8.912307692,11.19384615,16.98692308,23.86730769,14.65076923,10.02,11.89192308,31.42269231,30.33923077,16.69846154,29.97346154,6.105384615,26.07692308,17.87653846,13.63346154,15.93692308,28.94769231,41.31961538,38.015,30.93807692,24.90615385,7.126923077,21.49307692,24.17615385,14.19461538,16.98,43.25538462
792,40.48807692,4.117692308,2.572307692,3.131153846,48.42346154,27.62269231,24.07307692,8.234615385,17.32076923,8.258461538,7.737692308,6.831538462,26.65961538,31.39923077,8.352307692,14.04423077,22.89307692,17.17769231,16.74923077,36.69807692,12.02,49.645,34.38846154,30.51846154,25.78115385,2.057692308,2.873076923,2.163076923,6.74,8.926153846,11.23384615,17.04,23.92653846,14.69884615,10.04423077,11.915,31.445,30.36576923,16.72576923,30.02846154,6.123076923,26.14230769,18.07461538,13.72153846,15.99884615,29.10230769,41.67538462,38.15269231,31.10615385,24.93807692,7.148076923,21.54269231,24.20346154,14.22769231,17.00692308,43.28846154
